when a computerized call is made to a former prisoner home phone that person answers by plugging in the device	0 0 1 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 0 1
also says boston university chinese history professor merle goldman the group suffers from a <UNK> <UNK> between students like <UNK> <UNK> she	1 0 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 1 0 0 0 1
these three young woman like the idea of school based health clinics	1 1 1 1 1 0 1 0 1 0 1 0
reaches the mandatory retirement age of seventy and a successor is expected to be named in march	1 0 1 1 0 0 1 0 0 1 0 0 0 0 1 0 1
all but one of the chief justices since eighteen ninety nine when oliver wendell holmes was appointed came from the ranks of sjc associateaj	1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1 1
but harshbarger says	0 1 1
more than half of america youngsters have had sexual intercourse by the time theyre seventeen	1 0 1 0 1 1 0 1 1 1 0 0 1 0 1
usually the jnc refers three nominees to the governor	1 0 1 0 1 0 0 0 1
in part because he viewed his firing as racially motivated	0 1 0 0 1 0 1 0 1 1
even when theyre sober theyre more likely to run red lights and shun the seat belt	1 0 0 1 0 1 1 0 1 0 1 0 1 0 1 0
he named republican edward hennessy	0 1 1 0 1
and she says like health care in the work place the thrust of health care in the schools is to overcome access barriers	1 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 1
but silber environmental platform is no laughing matter says caroline simmons director of the massachusetts association of conservation commissions her voice muffled by a bucktoothed beaver mask	0 1 1 1 0 1 0 1 0 1 1 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0
but while conroy strongly opposes school based clinics as a solution calling them a bandaid that wo work prothro-stith says both attention to teenagers immediate needs	0 0 1 1 1 1 0 1 0 0 1 1 0 0 1 0 1 1 1 1 1 1 0 1 1 0
and in fact the state is not planning on putting more police on the road state officials say there will be the same levels of enforcement bu professor henksen believes the key to the new law success is its enforcement	0 0 1 0 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 1 0 0 1 0 1 0 0 1
the <UNK> krupnik and mayor <UNK> from their research <UNK> the <UNK> of class <UNK> <UNK> on the teacher	0 1 0 0 0 1 0 0 0 1 0 1 0 1 1 1 1 0 1
wanted chief justice of the massachusetts supreme court in april the sjc current leader edward hennessy	1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 1
the computer industry is cyclical and it has been hit by hard times before but times are especially challenging now	0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 1
en route asbestos filled trucks would have to drive through residential areas	1 1 1 0 1 0 0 0 1 0 1 1
doctor norman rosenblatt dean of the college of criminal justice at northeastern university agrees	1 1 1 1 0 0 1 0 1 1 0 1 1 1
still cost less than the average state schools in new england	1 1 1 0 0 1 1 1 0 0 1
massachusetts water resources authority director paul levy says ballaga is sincerely committed to pro-environment goals	1 1 1 0 1 0 1 0 1 0 1 1 0 1 1
wbur andrew caffrey reports	0 1 1 0
but state officials are convinced that a problem while they do say breathalizers are one hundred percent accurate they do say they are extremely reliable and if they err at all it on the conservative side the side favorable to the driver	0 1 0 1 1 0 0 1 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1
springfield jail deputy superintendent ash says although it will allow some prisoners to be released a few months before their sentences are up concerns that may raise about public safety are not well founded	1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 0 0 1 1 0 1 0 1 1 1 0 0 0 1 1 0 1 0 1
lynn activist chip ford has yet to give a name to his committee but he already set its goal to repeal what is the most controversial clause in the safe roads act the per se clause which allows someone to be punished for drinking and driving	1 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1
scondras blames frank misconduct	1 1 1 1
but catherine krupnik says the <UNK> between male and female contributions was actually smaller in classes where the teacher held <UNK> <UNK> over the	0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 1 1 0
while they await a state sanitarian who may never show	0 0 1 0 0 1 0 0 1 1
most <UNK> when a <UNK> at new york saint <UNK> cathedral	0 1 0 0 1 0 1 0 0 1 1
another possible choice is herbert wilkins a governor sargent appointee and next to hennessy the court most senior member	1 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1
but the stuart tragedy may send another message says the head of boston university urban studies and public policy program joseph boscan	0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1
prothrow-stith points out that if school-based clinics were established parental permission would be required for students to receive each service offered and that birth control would only be a part of a comprehensive program dealing with other adolescent issues like depression suicide and eating disorders	1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 1 1 1 1 0 1 0
under the hands on bush administration	0 0 1 1 1 0
the wristband can be removed only by breaking its clasp and if that done the inmate is immediately returned to jail	0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 1
to run the state highest court	0 1 0 0 1 1
have already come to loggerheads over the issue	0 1 1 0 1 1 0 1
springfield jail deputy superintendent ash says although it will allow some prisoners to be released a few months before their sentences are up concerns that may raise about public safety are not well founded	1 1 0 1 1 1 1 0 1 0 1 1 0 0 1 0 1 1 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1
massachusetts may now have the toughest drunken driving law in the nation thanks to the safe roads act that became law this week	1 0 1 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0 1 1 0 1
but jay ash deputy superintendent of the hampton county jail in springfield says the surveillance system is not that sinister	0 1 1 0 0 0 0 1 0 1 0 1 1 0 1 0 0 1 1 1
the development of cheaper faster machines is narrowing profit margins forcing companies to cut down on overhead	0 1 0 1 1 0 0 1 1 0 1 1 0 1 0 0 1
the remark backfired though when john flood said he knew no one named joe flood	0 1 1 1 0 1 0 0 1 1 0 0 0 1 0
for wbur im margo melnicove	0 1 0 0 1
in fact it difficult to tell the candidates apart when they talk about the issues	0 1 0 1 0 1 0 1 1 0 0 1 0 0 1
and spend more per pupil than most massachusetts communities	0 0 1 0 1 0 1 0 1
he points to countries such as czechoslovakia and east germany	0 1 0 1 0 0 1 0 0 1
at a tax ward hearing today the state revenue department argued that much of the bank worldwide income is generated by decisions that are made at the bank boston offices	0 0 1 0 1 1 0 1 1 1 1 0 1 0 0 0 1 1 0 1 1 1 0 0 1 0 0 1 1 1
and that just at your arraignment	1 1 1 0 1 1
is it worth the hype	1 0 1 0 1
massachusetts attorney general james shannon announced <UNK> today against a former six term state representative	1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
in april the sjc current leader edward hennessy reaches the mandatory retirement age of seventy and a successor is expected to be named in march	0 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0 1
that began as a trial lawyer and led to an appointment as associate supreme court justice in nineteen seventy one	0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1
dispense birth control devices	1 1 0 1
and the executive director of the state retailer association	1 0 1 1 0 0 1 1 1
the description conjures up images of big brother watching but jay ash deputy superintendent of the hampton county jail in springfield says the surveillance system is not that sinister	0 1 1 0 1 0 1 1 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 0 1 1 1
by <UNK> metco	0 1 1
a spokesman from the pro-life group operation rescue declined comment on the demonstration	0 1 0 0 1 1 1 1 1 1 0 0 1
for wbur im margo melnicove	0 1 1 0 1
the union estimates that at least thirty million dollars are available in unspent money from last year but conley says that amounts to only ten million dollars and several budget items are vying for the funds	0 1 1 0 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 1 0 0 1 1 0 0 0 1 1 0 0 1 0 0 1
saying he should have worked harder on behalf of the contract	1 1 0 0 0 1 0 1 0 0 1
these three young woman like the idea of school based health clinics	0 1 0 1 1 0 1 0 1 0 0 1
president of the <UNK> double <UNK> boston branch says it <UNK> that it <UNK> the death of a white woman from the	1 1 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0
the law is also tougher for vehicular homicide and it cracks down on minors who drink and drive	0 1 0 1 1 0 1 1 1 0 1 1 0 1 0 1 0 1
the operation would also be good for marshall profit margin although he refuses to be specific	0 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1
to this day doctors do know why	0 1 1 1 1 0 1
well that what supporters of safe roads act are hoping anyway but will it work	0 1 1 1 0 1 0 1 0 0 1 0 1 0 1
when asked whether any changes are needed in his office johnston says he may re-evaluate a prohibition against condoms in state prisons	0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 0 1
should the state have to buy out some land owners	1 0 1 1 0 0 1 0 1 0
johnson fifteen year old son charles was stabbed in the heart in a roxbury alley by a teen-age acquaintance a year and a half ago	1 1 0 0 1 1 0 1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 1 0
if they think they can drink and drive and get away with it theyll try	0 0 1 0 0 1 0 1 0 0 1 0 0 1 1
by a state law	0 0 1 0
and for a safe place to get birth control	0 0 0 1 0 0 0 1 0
she says physicians in training work ninety to one hundred and twenty hours per week	1 1 1 0 1 0 1 0 0 1 0 1 1 0 1
attracted industry to bennington in the late seventeen hundreds	1 1 0 1 0 0 1 0 1
for wbur im margo melnicove	0 1 0 0 1
that he paid for sex before he came out of the closet	0 0 1 0 1 1 0 0 1 0 0 1
rosenblatt expects electronic surveillance in parole situations to become more wide spread and he thinks eventually people will get used to the idea	1 0 1 1 0 1 0 0 0 1 0 1 0 0 1 1 1 0 0 1 0 0 1
as wbur margo melnicove reports hennessy will be a hard act to follow	0 1 0 1 1 1 0 0 0 1 1 0 1
and many lawyers say that despite dukakis promise to keep the judiciary above the political fray it unlikely dukakis will choose a king appointee	0 1 1 0 0 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0 1 0
for wbur im andy bowers	0 1 0 1 1
wood credits the city anti-crack campaign with keeping that drug under control	1 1 0 1 1 1 0 1 0 1 1 1
but weld <UNK> say silber involved in a	0 1 1 0 1 1 0 0
with a demonstration in support of the pro-democracy movement	0 0 1 0 1 0 0 1 0
plans to resurface route nine in windsor will have to wait likewise the infamous route eight a in savoy a four point four mile bone-jarring potholed roadway	1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 0 1 1 1
to issues of content and the dynamics of interaction	0 1 0 1 0 0 1 0 0
in an effort to <UNK> today <UNK> flynn offered to fund a one year contract	1 0 1 0 1 1 1 1 1 0 1 0 1 0 1
despite the state massive budget deficit hennessy recently urged colleagues in the bar association not to retreat from these hard won gains	1 0 0 1 1 0 0 1 1 1 0 0 1 0 1 0 1 0 1 1 1 1
for wbur im margo melnicove	0 1 1 0 1
one of the debate <UNK> <UNK> came after flood compared himself to the late president harry truman	1 0 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1
problems associated with the proposal to set up health clinics in schools are also expected to multiply if superintendent of schools laval wilson goes along with the idea next month the boston school committee religious and community leaders	1 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 1 0 1 1 1 0
greg asked for the delay earlier this month saying testing should not begin until it sure the plant will run commercially	1 1 0 0 0 1 0 1 1 1 0 1 1 0 0 1 0 1 0 1 1
well that what supporters of the safe roads act are hoping anyway but will it work	0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1
on a proposal to establish school-based health clinics that would among other things dispense birth control devices	0 0 1 0 1 1 1 0 0 1 0 1 0 1 1 1 1
estimates vary widely on how much money could be saved	1 1 1 0 1 0 0 0 0 1
those on early release must check in with corrections officials fifty times a week according to ash who says about half the contacts for a select group	1 0 1 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 0
disbelief outrage guilt fear these are typical reactions when a loved one is lost to random violence	1 1 1 1 1 0 1 1 0 0 1 0 0 1 0 0 1
boston has a crack problem he admits but it nothing compared to the <UNK> in other cities and <UNK> says wood similar education efforts	1 1 0 1 1 1 1 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 1 1
the candidates did discuss some of the tough issues facing the bay state this year including how to get out from under the current eight hundred million dollar budget shortfall sil flood called for a temporary income tax hike perhaps to six percent as well as for another revenue raising measure	0 1 1 1 1 0 0 1 0 1 0 1 0 1 1 1 1 0 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 0 1 1 0 1 0 0 1 1 1 1
whenever a computer randomly calls them from jail the former prisoner plugs in to let corrections officials know theyre in the right place at the right time	1 0 1 1 1 0 0 1 0 1 1 0 1 0 1 1 0 1 0 0 0 1 1 0 0 1 1
wanted chief justice of the massachusetts supreme court	1 1 1 1 0 1 0 1
attorney michael altman advises the massachusetts immigrant and refugee advocacy coalition	1 1 1 1 0 1 1 0 1 1 1
rosenblatt expects electronic surveillance in parole situations to become more wide spread and he thinks eventually people will get used to the idea	1 1 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1
and she says like health care in the work place the thrust of health care in the schools is to overcome access barriers	0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 1 0
has asked him to step down	0 1 0 0 1 1
a dam matriarch	0 1 1
there also evidence she says that men with high blood lead levels may through their sperm endanger their offspring	0 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 1
the plan was endorsed last fall by the adolescent issues task force set up by the superintendent of schools	0 1 0 1 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0
a new report says massachusetts hospitals may be threatened by the state universal health care law	0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0
the bruins though move on to the second round of the nhl play-offs after <UNK> buffalo last night	0 1 1 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1
say there are four to six thousand boston gang members <UNK> nine to thirty five	1 1 0 1 0 1 1 1 1 0 1 1 0 1 1
representative <UNK> <UNK> a member of the committee and <UNK> of the bill	1 1 1 1 0 1 0 0 1 0 1 0 0
saying they should be held to a higher standard	1 0 1 0 1 0 0 1 1
with killing part of her own body	0 1 1 0 0 1 1
the media says selester overstate the problem	0 1 0 1 1 0 1
it has not been disputed during the two week long trial that last april lani lee gilchrist fired several shots at his boss george cook and pistol-whipped the executive as he begged for help	0 0 1 0 1 0 0 1 0 0 1 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1
and one that they believe will be a key deterrent to the drunken driver	0 1 0 1 0 0 0 0 1 1 0 0 1 1
the wristband can be removed only by breaking its clasp and if that done the inmate is immediately returned to jail	0 1 0 0 1 1 0 0 0 1 0 0 1 1 0 1 0 1 1 0 1
director of the division of healthcare quality priscilla plato says delays are also expected	1 0 0 1 0 1 1 1 1 1 1 0 1 1
he says <UNK> lead standards are <UNK> throughout the <UNK> the only way to <UNK> that <UNK> are not at risk	0 1 1 0 1 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 1
a <UNK> rights crisis	1 0 1 1
that where carol stuart and her husband <UNK> a <UNK> class last fall <UNK> before charles stuart apparently <UNK> his wife murder outside a nearby housing project	1 0 1 1 0 0 1 1 0 1 0 0 1 1 0 1 1 0 1 0 0 1 1 0 0 1 0
are newcomers to the district who are unaware of his political record and conservative blue collar ethnic democrats	0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 1 1 1
still <UNK> admits that sometimes act up makes him	1 1 1 0 1 1 0 0 0
im irene doyle	0 1 1
cradka says that will discourage any shop from participating in the referral system	1 1 1 0 0 1 0 0 1 1 0 1 1
still digital will make more than a <UNK> dollars this year and company president <UNK> olson is	1 1 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0
to put other strategies on the table including a new court to handle drug related cases expansion of neighborhood crime watch efforts	0 0 1 1 0 0 1 1 0 1 1 0 0 1 0 1 1 0 1 1 0 0
ballaga says she not worried	1 1 1 0 1
